nohup: ignoring input
============================================================
WAM v2 — World Action Model with Temporal Dynamics
============================================================

[1/6] Loading multi-lap data (downsample=10, dt=0.050s = 20Hz)...
    Lap_0: 2231 pts (ds=10) -> train=1561, val=670
    Lap_1: 2145 pts (ds=10) -> train=1501, val=644
    skip VehicleDynamicsDataset_Nov2023_2023-11_10.csv (partial lap)
    Lap_11: 2351 pts (ds=10) -> train=1645, val=706
    Lap_2: 2129 pts (ds=10) -> train=1490, val=639
    Lap_3: 2207 pts (ds=10) -> train=1544, val=663
    Lap_4: 2225 pts (ds=10) -> train=1557, val=668
    skip VehicleDynamicsDataset_Nov2023_2023-11_5.csv (partial lap)
    Lap_6: 2701 pts (ds=10) -> train=1890, val=811
    Lap_7: 2501 pts (ds=10) -> train=1750, val=751
    Lap_8: 2221 pts (ds=10) -> train=1554, val=667
    Lap_9: 2891 pts (ds=10) -> train=2023, val=868
  Total: train=16515, val=7087 (10 laps)
  State dim: 18, Obs dim: 16, Action dim: 6
  Seq len: 64 (3.2s)
  Train sequences: 15875
  Val sequences: 6447
  Curriculum rollout: 5->30 steps (0.2s->1.5s), weight=0.15
  Dream val: 400 steps (20.0s) every 5 epochs
  Dream plots: 4 validation segments
  No early stopping. Checkpoints every 100 epochs.
  Device: cuda

[2/6] Building WAM v2...
  Obs encoder input: 16d (dynamic-only + sin/cos yaw)
  Temporal backend: gru
  SSM: d_model=96, layers=3, state_dim=96
  Decoder hidden: 192
  Parameters: 285,518

[3/6] Training with curriculum rollout + scheduled sampling...
  Compiling model with torch.compile() for faster autoregressive training...
  Epoch 1340/2000 | train=0.013715 | val=0.256203 | dream=67.65m | rollout_k=30 | lr=7.4e-05 | traj_w=0.80
  Epoch 1350/2000 | train=0.013664 | val=0.255719 | dream=49.99m | rollout_k=30 | lr=7.2e-05 | traj_w=0.80
  Epoch 1360/2000 | train=0.013576 | val=0.255872 | dream=100.61m | rollout_k=30 | lr=7.0e-05 | traj_w=0.80
  Epoch 1370/2000 | train=0.013525 | val=0.254640 | dream=14.58m | rollout_k=30 | lr=6.8e-05 | traj_w=0.80
  Epoch 1380/2000 | train=0.013543 | val=0.256784 | dream=106.00m | rollout_k=30 | lr=6.6e-05 | traj_w=0.80
  Epoch 1390/2000 | train=0.013498 | val=0.256782 | dream=87.95m | rollout_k=30 | lr=6.4e-05 | traj_w=0.80
  Epoch 1400/2000 | train=0.013388 | val=0.254915 | dream=88.36m | rollout_k=30 | lr=6.2e-05 | traj_w=0.80
  Epoch 1410/2000 | train=0.013432 | val=0.256362 | dream=33.25m | rollout_k=30 | lr=6.0e-05 | traj_w=0.80
  Epoch 1420/2000 | train=0.013356 | val=0.257870 | dream=124.94m | rollout_k=30 | lr=5.9e-05 | traj_w=0.80
  Epoch 1430/2000 | train=0.013261 | val=0.256072 | dream=141.30m | rollout_k=30 | lr=5.7e-05 | traj_w=0.80
  Epoch 1440/2000 | train=0.013326 | val=0.257506 | dream=107.73m | rollout_k=30 | lr=5.5e-05 | traj_w=0.80
  Epoch 1450/2000 | train=0.013389 | val=0.255898 | dream=40.63m | rollout_k=30 | lr=5.3e-05 | traj_w=0.80
